C-2813;05-01-2022;280A;848;850;40;0;0:10;X;X;;;;X;;MARCELO;06-01-2021;16396;Accioly;0;comodato;;
C-3621;05-01-2022;280X;833;1008;328;40;0:10;X;;;;;X;;MARCELO;25-01-2022;16614;Dialli;0;comodato;;
C-3067;05-01-2022;280X;708;1068;330;46;0:10;;;;;;X;LIMPEZA;MARCELO;28-01-2022;16621;Furlan;60;comodato;;
c-4118;06-01-2022;280x;751;1057;335;46;0:10;;;;;;X;LIMPEZA;MARCELO;11-01-2022;16419;Toyopar;0;comodato;;
C-3069;06-01-2022;280X;743;1085;333;45;0:15;X;X;X;;X;X;;MARCELO;;;;;;;
C-4999;06-01-2022;280X;898;1075;330;42;0:10;;;;;;X;LIMPEZA;MARCELO;19-01-2022;16300;Cocamar;0;comodato;;
C-4902;06-01-2022;280X;652;1020;338;49;0:10;;;;;;X;LIMPEZA;MARCELO;19-01-2022;16300;Cocamar;0;comodato;;
C-4886;06-01-2022;505A;812;846;96;12;0:10;;;;;;X;LIMPEZA;MARCELO;04-02-2022;16612;Accioly;0;comodato;;
C-4718;06-01-2022;505A;693;781;150;33;0:10;X;;;;;X;;MARCELO;21-02-2022;16811;Dialli;0;comodato;;
C-0742;07-01-2022;D104;645;735;100;19;0:11;;;;;;;LIMPEZA;MARCELO;10-03-2022;16930;Macri Macri;50;;;
C-2115;07-01-2022;D104;680;680;0;0;0:10;;;;;;;LIMPEZA;MARCELO;01-02-2022;16624;Macripar B;0;comodato;;
C-4626;07-01-2022;D104;657;702;119;19;0:10;;;;;;;LIMPEZA;MARCELO;03-03-2022;16688;Picole;50;;;
C-4998;07-01-2022;278A;554;509;111;0;0:25;;X;;;;X;;MARCELO;07-01-2021;16435;Cismepar;0;garantia;;
C-2511;07-01-2022;278A;491;586;115;10;0:10;X;;;;;X;;MARCELO;07-01-2021;16435;Cismepar;0;garantia;;
C-3187;07-01-2022;278A;480;574;110;12;0:10;X;X;;;;X;;MARCELO;07-01-2021;16435;Cismepar;0;garantia;;
C-3864;08-01-2022;TN3492;662;662;0;0;0:05;;;;;;;OK;ADALBERTO;10-01-2022;16508;Accioly;0;comodato;;
C-4018;08-01-2022;DR3440;0;0;0;0;0:05;;;;;;;OK;ADALBERTO;10-01-2022;16508;Accioly;0;comodato;;
C-4719;08-01-2022;TN3492;505;707;202;0;0:20;;;;;;;KATUN;ADALBERTO;12-01-2022;16392;Cetel;0;comodato;;
C-3573;08-01-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;19-01-2022;16525;Salgado;0;comodato;;
C-4403;08-01-2022;TN3492;579;780;201;0;0:20;;;;;;;PO6880;ADALBERTO;20-01-2022;15928;Mac Logistica;0;comodato;;
C-4402;08-01-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;20-01-2022;15928;Mac Logistica;0;comodato;;
C-4547;08-01-2022;TN3492;554;699;204;55;0:20;;;;;;;KATUN;ADALBERTO;19-01-2022;16525;Salgado;0;comodato;;
C-4948;08-01-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;25-01-2022;18613;Nortis;0;comodato;;
C-3202;08-01-2022;TN3492;634;808;204;30;0:20;;;;;;;KATUN;ADALBERTO;12-01-2022;16392;Cetel;0;comodato;;
C-3256;08-01-2022;TN3492;583;583;0;0;0:05;;;;;;;JLT;ADALBERTO;;;;;;;
C-3728;08-01-2022;TN3492;531;531;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;12-01-2022;16508;Accioly;0;comodato;;
C-4788;08-01-2022;TN3492;840;840;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;04-02-2022;16674;Laurien;0;comodato;;
C-4519;08-01-2022;DR3440;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;04-02-2022;16674;Laurien;0;comodato;;
C-2767;10-01-2022;TN650;778;778;0;0;0:15;;X;;;;;DEVELOPER;ADALBERTO;10-01-2022;16508;Accioly;0;comodato;;
C-4294;12-01-2022;TN3492;732;732;0;0;0:05;;;;;;;TROCA DE BASE;ADALBERTO;12-01-2022;16392;Cetel;0;comodato;;
C-4766;12-01-2022;DR3440;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;12-01-2022;16392;Cetel;0;comodato;;
C-4231;12-01-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;13-01-2022;16525;Salgado;0;comodato;;
C-4413;12-01-2022;TN3492;557;764;207;0;0:20;;;;;;;PO6880;ADALBERTO;12-01-2022;16508;Accioly;0;comodato;;
C-3797;12-01-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;12-01-2022;16508;Accioly;0;comodato;;
C-5000;12-01-2022;280X;639;945;335;29;0:15;;;;;;X;;ADALBERTO;12-01-2022;16508;Accioly;0;comodato;;
C-5001;12-01-2022;280X;623;927;337;32;0:15;;;;;;X;;ADALBERTO;12-01-2022;16508;Accioly;0;comodato;;
C-5002;13-01-2022;280X;720;1041;365;41;0:15;;;;;;X;;ADALBERTO;14-01-2022;16396;Accioly;0;comodato;;
C-5003;13-01-2022;280X;705;1010;336;31;0:15;;;;;;X;;ADALBERTO;13-01-2022;16396;Accioly;0;comodato;;
C-5004;13-01-2022;280X;707;966;329;31;0:20;X;;;X;;X;;ADALBERTO;14-01-2022;16396;Accioly;0;comodato;;
C-4323;13-01-2022;DR3440;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;14-01-2022;16148;Bratac;0;comodato;;
C-4694;13-01-2022;TN3492;732;732;0;0;0:05;;;;;;;OK;ADALBERTO;14-01-2022;16148;Bratac;0;comodato;;
C-4879;13-01-2022;TN3492;837;837;0;0;0:05;;;;;;;OK;ADALBERTO;17-01-2022;16380;Dialli;0;comodato;;
C-4766;13-01-2022;TN3492;626;826;203;0;0:20;;;;;;;KATUN;ADALBERTO;02-02-2022;16623;Cetel;0;comodato;;
C-4940;13-01-2022;DR3440;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;02-02-2022;16623;Cetel;0;comodato;;
C-4883;13-01-2022;TN3492;616;816;202;0;0:20;;;;;;;KATUN;ADALBERTO;13-01-2022;16392;Cetel;0;comodato;;
C-4490;13-01-2022;DR3440;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;13-01-2022;16392;Cetel;0;comodato;;
C-3504;14-01-2022;TN3492;503;722;220;0;0:20;;;;;;;PO6880;ADALBERTO;14-01-2022;16396;Accioly;0;comodato;;
C-4956;14-01-2022;DR3440;0;0;0;0;0:20;;;;;;;LIMPEZA;ADALBERTO;14-01-2022;16396;Accioly;0;comodato;;
C-3503;14-01-2022;TN3492;671;671;0;0;0:05;;;;;;;OK;ADALBERTO;14-01-2022;16396;Accioly;0;comodato;;
C-3164;14-01-2022;TN3492;677;677;0;0;0:05;;;;;;;OK;ADALBERTO;14-01-2022;16396;Accioly;0;comodato;;
C-4283;14-01-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;14-01-2022;16396;Accioly;0;comodato;;
C-5005;14-01-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;14-01-2022;16396;Accioly;0;comodato;;
C-3201;14-01-2022;TN3492;722;722;0;0;0:05;;;;;;;OK;ADALBERTO;14-01-2022;16396;Accioly;0;comodato;;
C-4216;14-01-2022;DR3440;0;0;0;0;0:05;;;;;;;OK;ADALBERTO;14-01-2022;16396;Accioly;0;comodato;;
C-2713;14-01-2022;D101;457;498;60;17;0:20;;;;;;;;ADALBERTO;19-01-2022;16555;Bratac Alto Pr;40;;;
C-5006;14-01-2022;D101;462;514;56;20;0:20;;;;;;;;ADALBERTO;19-01-2022;16556;Bratac;40;;;
C-3756;14-01-2022;D101;481;515;44;9;0:15;;;;;;;;ADALBERTO;19-01-2022;16554;Bratac Cand.ido Abreu;40;;;
C-3816;15-01-2022;280X;948;913;0;35;0:15;;;;;;X;LIMPEZA;ADALBERTO;17-01-2022;16508;Accioly;0;comodato;;
C-2334;15-01-2022;280X;893;870;0;27;0:15;;;;;;X;LIMPEZA;ADALBERTO;17-01-2022;16508;accioly;0;comodato;;
C-3670;15-01-2022;280X;1056;1056;0;0;0:05;;;;;;X;OK;ADALBERTO;17-01-2022;16508;Accioly;0;comodato;;
C-5007;15-01-2022;280X;626;932;339;27;0:15;;;;;;X;;ADALBERTO;18-01-2022;16392;Cetel;0;comodato;;
C-3672;15-01-2022;280X;1001;1001;0;0;0:05;;;;;;X;OK;ADALBERTO;;;;;;;
C-4745;15-01-2022;505A;648;789;169;25;0:15;;;;;;X;;ADALBERTO;23-03-2022;17025;Cetel;0;comodato;;
C-3221;15-01-2022;280X;1081;1081;0;0;0:20;X;;;;;X;;ADALBERTO;17-01-2022;16380;Dialli;0;comodato;;
C-4007;15-01-2022;280X;1092;1092;0;0;0:10;;;;;;X;;ADALBERTO;17-01-2022;16380;Dialli;0;comodato;;
C-3100;15-01-2022;3392C;583;583;0;0;0:15;;;;;;;LIMPEZA;ADALBERTO;17-01-2022;16380;Dialli;0;comodato;;
C-4865;15-01-2022;3392C;615;615;0;0;0:05;;;;;;;OK;ADALBERTO;17-01-2022;16380;Dialli;0;comodato;;
C-5008;17-01-2022;285A;477;593;126;7;0:15;;;;;;X;;ADALBERTO;20-01-2022;16253;Nortis;0;comodato;;
C-5009;17-01-2022;285A;473;569;108;11;0:15;;;;;;X;;ADALBERTO;20-01-2022;16253;Nortis;0;comodato;;
C-4578;19-01-2022;TN3492;637;637;0;0;0:15;;;;;;;LIMPEZA;ADALBERTO;04-02-2022;16612;Accioly;0;comodato;;
C-3818;19-01-2022;DR3440;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;03-02-2022;16612;Accioly;0;comodato;;
C-4294;19-01-2022;TN3492;686;686;0;0;0:15;;;;;;;LIMPEZA;ADALBERTO;19-01-2022;16392;Cetel;0;comodato;;
C-4748;19-01-2022;TN3492;596;736;130;0;0:15;;;;;;;PO6880;ADALBERTO;20-01-2022;16253;Nortis;0;comodato;;
C-4262;19-01-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;20-01-2022;16253;Nortis;0;comodato;;
C-4657;19-01-2022;TN3492;737;737;0;0;0:05;;;;;;;SUJO;ADALBERTO;25-03-2022;17017;Dialli;0;comodato;;
C-4658;19-01-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;25-03-2022;17017;Dialli;0;comodato;;
C-1599;20-01-2022;650C;642;642;0;0;0:15;;;;;;;LIMPEZA;ADALBERTO;20-01-2022;16585;Macripar B;0;comodato;;
C-4511;21-01-2022;TN3492;557;757;200;0;0:15;;;;;;;PO6880;ADALBERTO;01-02-2022;16647;BR;0;comodato;;
C-4548;21-01-2022;TN3492;498;697;202;3;0:15;;;;;;;KATUN;ADALBERTO;01-02-2022;16651;Odonto Maraba;0;comodato;;
C-5010;21-01-2022;DR3440;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;01-02-2022;16651;Odonto Maraba;0;comodato;;
C-4161;21-01-2022;TN3492;744;744;0;0;0:05;;;;;;;TROCA DE BASE;ADALBERTO;08-02-2022;16614;Dialli;0;comodato;;
C-4246;21-01-2022;DR3440;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;07-03-2022;17022;Agiliza;0;comodato;;
C-3238;21-01-2022;TN3492;787;787;0;0;0:05;;;;;;;OK;ADALBERTO;02-02-2022;16623;Cetel;0;comodato;;
C-4638;21-01-2022;450C;578;578;0;0;0:05;;;;;;;OK;ADALBERTO;01-02-2022;16645;Londrisol ;0;comodato;;
C-4086;22-01-2022;TN3392;674;674;0;0;0:05;;;;;;;OK;ADALBERTO;28-01-2022;16626;FK;0;comodato;;
C-4863;22-01-2022;TN3392;667;667;0;0;0:15;;;;;;;LAMINA DOS. SUJA;ADALBERTO;25-01-2022;16614;Dialli;0;comodato;;
C-4864;22-01-2022;DR3302;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;25-01-2022;16614;Dialli;0;comodato;;
C-4601;22-01-2022;DR3302;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;25-01-2022;16614;Dialli;0;comodato;;
C-3759;22-01-2022;3392C;610;610;0;0;0:10;X;;;;;;C.720;ADALBERTO;25-01-2022;16614;Dialli;0;comodato;;
C-5011;22-01-2022;TN3392;568;627;150;86;0:20;;;;;;;JLT;ADALBERTO;28-01-2022;16623;Cetel;0;comodato;;
C-4358;22-01-2022;DR3302;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;28-01-2022;16626;FK;0;comodato;;
C-2999;22-01-2022;TN3392;540;540;0;0;0:15;;;;;;;LIMPEZA;ADALBERTO;28-01-2022;16623;Cetel;0;comodato;;
C-5012;22-01-2022;D104;637;691;60;5;0:15;;;;;;X;;ADALBERTO;23-02-2022;16812;Brandt;0;comodato;;
C-5013;22-01-2022;D104;646;686;47;6;0:15;;;;;;X;;ADALBERTO;23-02-2022;16812;Brandt;0;bonificação;;
C-4569;22-01-2022;TN3492;594;884;314;20;0:20;;;;;;;PO6880;ADALBERTO;09-02-2022;16731;Mac Logistica;0;comodato;;
C-4432;22-01-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;09-02-2022;16731;Mac Logistica;0;comodato;;
C-5014;22-01-2022;CF410;611;665;60;6;0:20;;;;;;;;ADALBERTO;24-01-2022;16525;salgado;0;Comodato;;
C-4897;22-01-2022;CF411;633;616;0;17;0:20;;;;;;;;ADALBERTO;24-01-2022;16525;salgado;0;comodato;;
C-4896;22-01-2022;CF413;623;671;61;14;0:20;;;;;;;;ADALBERTO;24-01-2022;16525;salgado;0;comodato;;
C-4314;22-01-2022;CF410;598;649;55;4;0:20;;;;;;;;ADALBERTO;24-01-2022;16525;salgado;0;comodato;;
C-4892;22-01-2022;CF411;612;631;60;41;0:20;;;;;;;;ADALBERTO;24-01-2022;16525;salgado;0;comodato;;
C-4907;22-01-2022;CF413;611;639;50;22;0:20;;;;;;;;ADALBERTO;24-01-2022;16525;salgado;0;comodato;;
C-3315;24-01-2022;D104;682;682;0;0;0:05;;;;;;X;;ADALBERTO;24-01-2022;16601;Accioly Rio ;50;;;
C-5015;24-01-2022;D104;602;652;58;6;0:15;;;;;;X;;ADALBERTO;24-01-2022;16601;Accioly Rio ;50;;;
C-4758;24-01-2022;278A;594;607;20;0;0:10;;;;;;X;LIMPEZA;MARCELO;24-01-2022;16602;Cismepar;45;;;
C-5016;24-01-2022;278A;476;585;92;12;0:10;;;;;;X;LIMPEZA;MARCELO;24-01-2022;16602;Cismepar;45;;;
C-5017;24-01-2022;278A;511;556;90;6;0:10;;;X;;;X;;MARCELO;24-01-2022;16602;Cismepar;45;;;
C-4938;24-01-2022;278A;473;570;100;10;0:10;;X;;;;X;;MARCELO;24-01-2022;16602;Cismepar;45;;;
C-4854;24-01-2022;278A;485;595;100;9;0:10;;X;;;;X;;MARCELO;24-01-2022;16602;Cismepar;45;;;
C-4850;24-01-2022;278A;600;600;0;0;0:05;;;X;;;X;;MARCELO;24-01-2022;16602;Cismepar;45;;;
C-5018;24-01-2022;278A;468;583;101;12;0:10;;;;;;X;LIMPEZA;MARCELO;08-02-2022;16478;Brisa;0;comodato;;
C-4755;24-01-2022;278A;491;578;99;9;0:10;;;;;;X;LIMPEZA;MARCELO;12-05-2022;17336;Lavorpeças;45;;;
C-5020;24-01-2022;D101;408;506;92;5;0:10;;;;;;;LIMPEZA;MARCELO;07-02-2022;16691;Vovô Dê;50;;;
C-4780;24-01-2022;278A;575;575;0;0;0:05;;;;;X;X;;MARCELO;08-02-2022;16478;Brisa;0;comodato;;
C-1666;24-01-2022;435A;532;620;106;17;0:10;;;;;;X;LIMPEZA;MARCELO;15-04-2022;17154;Ederaldo;50;;;
C-5021;24-01-2022;435A;493;604;110;19;0:10;;;;;;X;LIMPEZA;MARCELO;25-04-2022;17154;Ederaldo Soares ;0;garantia;;
C-5019;24-01-2022;D101;460;525;93;6;0:10;;;;;;;LIMPEZA;MARCELO;25-01-2022;16503;Bratac;40;;;
C-2139;25-01-2022;435A;496;595;101;14;0:10;;X;;;;X;;MARCELO;;;;;;;
C-5022;25-01-2022;285A;451;568;110;10;0:10;;;;;;X;LIMPEZA;MARCELO;25-01-2022;16613;Nortis;0;comodato;;
C-5023;25-01-2022;285A;482;593;110;16;0:10;;;;;;X;LIMPEZA;MARCELO;25-01-2022;16613;Nortis;0;comodato;;
C-2695;25-01-2022;285A;553;643;108;14;0:10;;;;;;X;LIMPEZA;MARCELO;09-02-2022;16723;Agen;45;;;
C-4727;25-01-2022;285A;456;552;110;19;0:10;;;;;;X;LIMPEZA;MARCELO;09-02-2022;16723;Agen;45;;;
C-5024;25-01-2022;285A;488;566;110;17;0:10;;;;;;X;LIMPEZA;MARCELO;24-02-2022;16838;Cei Dom albano;0;comodato;;
C-3690;25-01-2022;285A;481;576;100;19;0:10;;X;;;;X;;MARCELO;23-02-2022;16826;HS;45;;;
C-3795;25-01-2022;285A;489;616;110;20;0:10;;;;;;X;LIMPEZA;MARCELO;03-02-2022;16419;Toyopar;0;comodato;;
C-5006;28-01-2022;D101;513;541;83;0;0:10;;;;;;;LIMPEZA;MARCELO;03-02-2022;16662;Bratac Rondon;40;;;
C-3817;28-01-2022;D101;546;620;40;0;0:10;;;;;;;LIMPEZA;MARCELO;03-02-2022;16662;Bratac Rondon;40;;;
C-2063;28-01-2022;285A;592;631;97;6;0:10;;;;;;X;LIMPEZA;MARCELO;01-02-2022;16641;Bratac B Vista;40;;;
C-3411;28-01-2022;285A;482;581;111;12;0:10;X;;;;;X;;MARCELO;01-02-2022;16642;Bratac Congoinhas;40;;;
C-5025;28-01-2022;285A;523;591;98;12;0:10;X;;;;;X;;MARCELO;02-02-2022;16623;Cetel;0;comodato;;
C-4555;28-01-2022;285A;480;595;100;13;0:10;;;;;;X;LIMPEZA;MARCELO;02-02-2022;16623;Cetel;0;comodato;;
C-3595;30-01-2022;280X;655;1051;323;39;0:10;X;X;;;;X;;MARCELO;07-02-2022;16419;Toyopar;0;comodato;;
C-4053;30-01-2022;280X;716;1110;299;44;0:10;;;;;;X;LIMPEZA;MARCELO;02-02-2022;16367;Bavaria;0;comodato;;
C-3736;30-01-2022;280X;1090;1090;0;0;0:10;;X;;;;X;;MARCELO;01-02-2022;16650;Mundial ;0;comodato;;
C-4590;30-01-2022;280X;850;1068;288;39;0:10;;;;;;X;LIMPEZA;MARCELO;01-02-2022;16650;Mundial ;0;comodato;;
C-5026;30-01-2022;280X;718;1097;332;45;0:10;;;;;;X;LIMPEZA;MARCELO;01-02-2022;16646;Macripar B;0;comodato;;
C-5027;30-01-2022;280X;773;1011;301;45;0:10;;X;;;;X;;MARCELO;07-02-2022;16419;Toyopar;0;comodato;;
C-2127;30-01-2022;280X;891;1008;290;41;0:10;;;;;;X;LIMPEZA;MARCELO;01-02-2022;16650;Mundial ;0;comodato;;
C-4682;30-01-2022;280X;918;1050;187;30;0:10;;;;;;X;LIMPEZA;MARCELO;02-02-20222;16367;Bavaria;0;comodato;;
C-3848;01-02-2022;CF410;494;549;48;0;0:15;;;;;;;;ADALBERTO;02-02-2022;16525;Salgado;0;comodato;;
C-5028;01-02-2022;CF410;532;562;44;15;0:15;;;;;;;;ADALBERTO;02-02-2022;16525;salgado;0;comodato;;
C-1299;02-02-2022;ML2010;711;781;97;19;0:10;;;;;;;LIMPEZA;MARCELO;03-02-2022;16660;Bratac Patrocionio;40;;;
C-1112;02-02-2022;ML2010;765;782;20;0;0:20;;;;;;;LIMPEZA;MARCELO;03-02-2022;16660;Bratac são Jorge;40;;;
C-4649;02-02-2022;280X;739;1069;321;47;0:10;X;X;;;;X;;MARCELO;04-02-2022;16612;Accioly;0;comodato;;
C-3316;02-02-2022;280X;1022;1022;0;0;0:40;;X;;;;X;;MARCELO;04-02-2022;16612;Accioly;0;comodato;;
C-4153;02-02-2022;TN3492;653;653;0;0;0:05;;;;;;;OK;ADALBERTO;04-02-2022;16612;Accioly;0;comodato;;
C-4712;02-02-2022;TN3492;573;744;175;0;0:15;;;;;;;PO6880;ADALBERTO;04-02-2022;16612;Accioly;0;Comodato;;
C-4483;02-02-2022;TN3492;689;689;0;0;0:05;;;;;;;OK;ADALBERTO;04-02-2022;16612;Accioly;0;comodato;;
C-4518;02-02-2022;DR3440;0;0;0;0;0:05;;;;;;;OK;ADALBERTO;04-02-2022;16612;Accioly;0;comodato;;
C-4984;02-02-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;03-02-2022;16612;accioly;0;comodato;;
C-4485;02-02-2022;TN3492;676;676;0;0;0:15;;;;;;;LIMPEZA;ADALBERTO;04-02-2022;16612;Accioly;0;comodato;;
C-5029;02-02-2022;TN3492;534;796;272;11;0:20;;;;;;;PO6880;ADALBERTO;04-02-2022;16612;Accioly;0;comodato;;
C-4303;02-02-2022;DR3440;0;0;0;0;0:05;;;;;;;OK;ADALBERTO;03-02-2022;16612;Accioly;0;comodato;;
C-5030;02-02-2022;DR3440;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;03-02-2022;16612;Accioly;0;comodato;;
C-4599;02-02-2022;DR3440;0;0;0;0;0:10;;;;;;;ERRO CILINDRO?;ADALBERTO;03-02-2022;16612;accioly;0;comodato;;
C-4411;02-02-2022;DR3440;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;14-02-2022;16685;Cetel;0;comodato;;
C-4720;02-02-2022;TN3492;639;810;201;28;0:20;;;;;;;KATUN;ADALBERTO;03-02-2022;16623;Cetel;0;comodato;;
C-4607;02-02-2022;DR3440;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;03-02-2022;16623;Cetel;0;comodato;;
C-4475;03-02-2022;TN3492;669;669;0;0;0:15;;;;;;;LIMPEZA;ADALBERTO;04-02-2022;16419;Toyopar;0;comodato;;
C-4229;03-02-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;04-02-2022;16419;Toyopar;0;comodato;;
C-4823;03-02-2022;TN3492;589;825;266;30;0:20;;;;;;;PO6880;ADALBERTO;03-02-2022;16732;Odonto Souza Naves;0;comodato;;
C-4923;03-02-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;03-02-2022;16732;Odonto Souza Naves;0;comodato;;
C-2786;03-02-2022;TN3392;632;632;0;0;0:15;;;;;;;LIMPEZA;ADALBERTO;08-02-2022;16614;Dialli;0;comodato;;
C-4585;03-02-2022;TN3392;593;593;0;0;0:15;;;;;;;LIMPEZA;ADALBERTO;04-02-2022;16419;Toyopar;0;comodato;;
C-4350;03-02-2022;TN3392;592;592;0;0;0:15;;;;;;;LIMPEZA;ADALBERTO;01-02-2022;16623;Cetel;0;comodato;;
C-4573;03-02-2022;TN3392;598;598;0;0;0:15;;;;;;;LIMPEZA;ADALBERTO;21-02-2022;16811;Dialli;0;comodato;;
C-4983;03-02-2022;D101;528;544;90;6;0:10;;;;;;;LIMPEZA;MARCELO;03-02-2022;16662;Bratac Rondon;40;;;
C-4024;03-02-2022;D101;530;592;99;0;0:10;;;;;;;LIMPEZA;MARCELO;03-02-2022;16661;Bratac N.Esperança;40;;;
C-2719;03-02-2022;ML2010;730;792;91;10;0:10;;;;;;;LIMPEZA;MARCELO;03-02-2022;16659;Bratac são Jorge;40;;;
C-3752;03-02-2022;280X;850;1056;320;40;0:10;X;X;;;;X;;MARCELO;07-02-2022;16419;Toyopar;0;comodato;;
C-5031;03-02-2022;280X;1010;1010;0;0;0:05;;;;;;X;OK;MARCELO;25-02-2022;16051;Hotel;0;comodato;;
C-5032;03-02-2022;280X;630;1014;330;47;0:10;;;;;;X;LIMPEZA;MARCELO;23-02-2022;16811;Dialli;0;comodato;;
C-4979;04-02-2022;280X;636;1023;330;39;0:10;X;;;;;X;;MARCELO;08-02-2022;16614;Dialli;0;comodato;;
C-3736;04-02-2022;280X;1062;1062;0;0;0:10;;;;;X;X;;MARCELO;23-02-2022;16823;Cocamar;0;comodato;;
C-5033;04-02-2022;436A;500;583;96;10;0:10;;;;;;X;LIMPEZA;MARCELO;04-02-2022;16646;Macripar B;0;comodato;;
C-2216;04-02-2022;280X;738;1048;328;45;0:10;;;;;;X;LIMPEZA;MARCELO;07-02-2022;16419;Toyopar;0;comodato;;
C-4253;04-02-2022;280X;725;1044;330;47;0:10;;;;;;X;LIMPEZA;MARCELO;07-02-2022;16419;Toyopar;0;comodato;;
C-4241;05-02-2022;TN3492;601;710;0;0;0:20;;X;;;;;DEVELOPER;ADALBERTO;28-02-2022;16991;Cetel;0;comodato;;
C-4878;05-02-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;28-02-2022;16991;Cetel;0;comodato;;
C-4765;05-02-2022;TN3492;650;650;0;0;0:05;;;;;;;OK;ADALBERTO;24-02-2022;17023;Odonto Ibipora;0;comodato;;
C-4876;05-02-2022;DR3440;0;0;0;0;0:10;X;;;;;;C.720;ADALBERTO;24-02-2022;17023;Odonto Ibipora;0;comodato;;
C-4150;05-02-2022;TN3492;886;886;0;0;0:05;;;;;;;OK;ADALBERTO;10-02-2022;16623;Cetel;0;comodato;;
C-3577;05-02-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;09-02-2022;16623;Cetel;0;comodato;;
C-3822;05-02-2022;TN3492;651;651;0;0;0:05;;;;;;;SUJO;ADALBERTO;28-03-2022;17019;Rural ;0;comodato;;
C-4721;05-02-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;28-03-2022;17019;Rural ;0;comodato;;
C-4985;05-02-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;14-02-2022;16685;Cetel;0;comodato;;
C-4401;05-02-2022;TN3492;568;568;0;0;0:15;;;;;;;LIMPEZA;ADALBERTO;04-02-2022;16419;Toyopar;0;comodato;;
C-4030;05-02-2022;DR3440;0;0;0;0;0:10;;;;;;;LIMPEZA;ADALBERTO;04-02-2022;16419;Toyopar;0;comodato;;
C-3853;05-02-2022;CF410;566;590;23;2;0:15;;;;;;X;;ADALBERTO;02-02-2022;16525;Salgado;0;comodato;;
C-4897;05-02-2022;CF411;615;615;0;0;0:05;;;;;;X;;ADALBERTO;07-02-2022;16525;Salgado;0;comodato;;
C-4907;05-02-2022;CF413;633;633;0;0;0:05;;;;;;X;;ADALBERTO;07-02-2022;16525;Salgado;0;comodato;;
C-4314;05-02-2022;CF410;635;626;0;9;0:15;;;;;;X;;ADALBERTO;07-02-2022;16525;Salgado;0;comodato;;
C-4895;05-02-2022;CF411;632;630;0;0;0:20;;;;;;;7462 PAG 30%;ADALBERTO;07-02-2022;16525;salgado;0;comodato;;
C-5035;05-02-2022;CF413;575;606;44;13;0:20;;;;;;;4637 PAG 40%;ADALBERTO;07-02-2022;16525;Salgado;0;comodato;;
C-4142;05-02-2022;CF412;536;561;37;12;0:20;;;;;;;5459 40%;ADALBERTO;07-02-2022;16525;Salgado;0;comodato;;
C-4898;05-02-2022;CF410;646;646;0;0;0:15;;;;;;X;;ADALBERTO;07-02-2022;16525;Salgado;0;comodato;;
C-5034;05-02-2022;CF411;638;650;48;37;0:15;;;;;;;3697 60%;ADALBERTO;07-02-2022;16525;Salgado;0;comodato;;
C-4908;05-02-2022;CF412;629;629;0;0;0:05;;;;;;;1600 80%;ADALBERTO;07-02-2022;16525;Salgado ;0;comodato;;
C-4941;05-02-2022;CF413;620;620;0;0;0:05;;;;;;X;;ADALBERTO;07-02-2022;16525;Sagado;0;comodato;;
